contractSymbol,expiry,option_type,strike,bid,ask,lastPrice,volume,openInterest,yf_iv
NFLX260821C01750000,2026-08-21,call,1750.0,16.15,19.45,17.15,1.0,11.0,6.777101138000489
NFLX260821C01760000,2026-08-21,call,1760.0,15.6,18.9,17.85,5.0,27.0,6.722657846679688
NFLX260821C01780000,2026-08-21,call,1780.0,14.65,17.75,14.21,2.0,2.0,6.618165789794922
NFLX260821C01800000,2026-08-21,call,1800.0,13.3,16.75,13.28,2.0,4.0,6.496828050842286
NFLX260821C01820000,2026-08-21,call,1820.0,12.4,15.8,15.8,5.0,5.0,6.401369185791017
NFLX260821C01840000,2026-08-21,call,1840.0,11.6,14.65,13.37,2.0,12.0,6.297609549865722
NFLX260821C01860000,2026-08-21,call,1860.0,12.1,14.15,12.5,1.0,70.0,6.308840004577636
NFLX260821P00000500,2026-08-21,put,0.5,0.0,0.01,0.05,6.0,37.0,5.375003281249999
NFLX260821P00001000,2026-08-21,put,1.0,0.0,0.0,0.01,3.0,0.0,0.500005
NFLX260821P00001500,2026-08-21,put,1.5,0.0,0.1,0.1,1.0,10671.0,5.187503515625
NFLX260821P00002000,2026-08-21,put,2.0,0.0,0.0,0.01,1.0,0.0,0.500005
NFLX260821P00002500,2026-08-21,put,2.5,0.0,0.01,0.1,2.0,14722.0,3.50000125
NFLX260821P00003000,2026-08-21,put,3.0,0.0,0.1,0.1,1.0,255.0,4.140629824218751
NFLX260821P00003500,2026-08-21,put,3.5,0.0,0.1,0.1,1.0,519.0,3.9062502343750003
NFLX260821P00004000,2026-08-21,put,4.0,0.0,0.2,0.21,1.0,1750.0,4.0937548828125
NFLX260821P00004500,2026-08-21,put,4.5,0.0,0.1,0.1,1.0,2263.0,3.56250109375
NFLX260821P00005000,2026-08-21,put,5.0,0.0,0.0,0.1,1.0,0.0,0.500005
NFLX260821P00010000,2026-08-21,put,10.0,0.0,0.1,0.1,1.0,4.0,2.50000375
NFLX260821P00015000,2026-08-21,put,15.0,,0.1,0.1,,3.0,2.1796920507812496
NFLX260821P00020000,2026-08-21,put,20.0,0.0,0.1,0.1,1.0,503.0,1.640626796875
NFLX260821P00022500,2026-08-21,put,22.5,0.0,0.02,0.01,7.0,8.0,1.2656286718749998
NFLX260821P00025000,2026-08-21,put,25.0,0.0,0.1,0.07,1.0,2245.0,1.3750031249999999
NFLX260821P00030000,2026-08-21,put,30.0,0.0,0.1,0.01,12.0,10354.0,1.15625421875
NFLX260821P00035000,2026-08-21,put,35.0,0.0,0.2,0.02,3.0,1387.0,1.0644578027343752
NFLX260821P00040000,2026-08-21,put,40.0,0.01,0.06,0.04,20.0,234.0,0.773439765625
NFLX260821P00045000,2026-08-21,put,45.0,0.04,0.07,0.05,40.0,495.0,0.6757844921875001
NFLX260821P00050000,2026-08-21,put,50.0,0.07,0.08,0.08,70.0,780.0,0.570316796875
NFLX260821P00055000,2026-08-21,put,55.0,0.14,0.16,0.15,84.0,1326.0,0.500005
NFLX260821P00056000,2026-08-21,put,56.0,0.17,0.19,0.18,65.0,863.0,0.49609878906250005
NFLX260821P00058000,2026-08-21,put,58.0,0.25,0.27,0.3,3.0,1338.0,0.4770560107421875
NFLX260821P00060000,2026-08-21,put,60.0,0.37,0.39,0.38,128.0,3894.0,0.46094289062500005
NFLX260821P00061000,2026-08-21,put,61.0,0.45,0.48,0.47,54.0,1024.0,0.45654840332031255
NFLX260821P00062000,2026-08-21,put,62.0,0.56,0.58,0.6,103.0,373.0,0.4506890869140625
NFLX260821P00063000,2026-08-21,put,63.0,0.69,0.71,0.71,212.0,1008.0,0.44751529052734373
NFLX260821P00064000,2026-08-21,put,64.0,0.85,0.87,0.87,127.0,1612.0,0.44556218505859374
NFLX260821P00065000,2026-08-21,put,65.0,1.04,1.06,1.04,84.0,8769.0,0.44434149414062496
NFLX260821P00066000,2026-08-21,put,66.0,1.26,1.27,1.28,164.0,2531.0,0.4419001123046875
NFLX260821P00067000,2026-08-21,put,67.0,1.51,1.54,1.54,130.0,7607.0,0.44336494140625
NFLX260821P00068000,2026-08-21,put,68.0,1.8,1.83,1.84,93.0,2297.0,0.44287666503906253
NFLX260821P00069000,2026-08-21,put,69.0,2.14,2.17,2.17,52.0,1301.0,0.4440973559570312
NFLX260821P00070000,2026-08-21,put,70.0,2.5,2.55,2.54,429.0,26416.0,0.44556218505859374
NFLX260821P00071000,2026-08-21,put,71.0,2.91,2.95,2.95,161.0,2832.0,0.44507390869140623
NFLX260821P00072000,2026-08-21,put,72.0,3.35,3.45,3.4,44.0,13304.0,0.45117736328125
NFLX260821P00073000,2026-08-21,put,73.0,3.8,3.9,3.95,95.0,49699.0,0.44775942871093743
NFLX260821P00074000,2026-08-21,put,74.0,4.35,4.45,4.48,48.0,2443.0,0.45093322509765627
NFLX260821P00075000,2026-08-21,put,75.0,4.85,5.0,4.92,363.0,13348.0,0.45044494873046875
NFLX260821P00076000,2026-08-21,put,76.0,5.45,5.6,5.57,34.0,2811.0,0.4514215014648438
NFLX260821P00077000,2026-08-21,put,77.0,6.1,6.25,6.17,167.0,1801.0,0.454107021484375
NFLX260821P00078000,2026-08-21,put,78.0,6.75,6.9,6.95,91.0,1602.0,0.45337460693359377
NFLX260821P00079000,2026-08-21,put,79.0,7.4,7.6,7.5,76.0,2855.0,0.4545952978515625
NFLX260821P00080000,2026-08-21,put,80.0,8.15,8.3,8.25,72.0,12008.0,0.45264219238281256
NFLX260821P00081000,2026-08-21,put,81.0,8.85,9.4,9.15,8.0,3389.0,0.49487809814453126
NFLX260821P00082000,2026-08-21,put,82.0,9.65,10.05,9.75,11.0,1963.0,0.48169463623046876
NFLX260821P00083000,2026-08-21,put,83.0,10.4,10.95,10.7,10.0,1853.0,0.49658706542968756
NFLX260821P00084000,2026-08-21,put,84.0,11.25,11.8,11.48,210.0,2101.0,0.5031787963867188
NFLX260821P00085000,2026-08-21,put,85.0,12.05,12.35,12.22,59.0,9860.0,0.4643608251953125
NFLX260821P00086000,2026-08-21,put,86.0,12.9,13.15,13.05,49.0,3384.0,0.45606012695312503
NFLX260821P00087000,2026-08-21,put,87.0,13.6,14.45,14.07,13.0,2093.0,0.52539537109375
NFLX260821P00088000,2026-08-21,put,88.0,14.25,15.0,15.0,16.0,2693.0,0.4726615234375
NFLX260821P00089000,2026-08-21,put,89.0,15.15,16.55,16.42,2.0,1066.0,0.584965087890625
NFLX260821P00090000,2026-08-21,put,90.0,16.3,16.8,16.9,16.0,7639.0,0.471684970703125
NFLX260821P00091000,2026-08-21,put,91.0,17.2,18.5,17.12,1.0,562.0,0.5009815527343751
NFLX260821P00092000,2026-08-21,put,92.0,18.15,18.95,17.67,2.0,948.0,0.5405319384765627
NFLX260821P00093000,2026-08-21,put,93.0,19.05,20.05,18.97,25.0,900.0,0.5788616333007812
NFLX260821P00094000,2026-08-21,put,94.0,19.95,20.95,19.9,15.0,1024.0,0.5766643896484375
NFLX260821P00095000,2026-08-21,put,95.0,20.6,22.2,21.6,76.0,1374.0,0.6445348046875
NFLX260821P00096000,2026-08-21,put,96.0,21.9,23.15,21.7,79.0,1136.0,0.500005
NFLX260821P00097000,2026-08-21,put,97.0,22.85,23.45,23.2,141.0,1146.0,0.48730981445312505
NFLX260821P00098000,2026-08-21,put,98.0,23.85,25.75,23.49,108.0,808.0,0.6093789062500001
NFLX260821P00099000,2026-08-21,put,99.0,24.85,25.9,22.45,2.0,495.0,0.649417568359375
NFLX260821P00100000,2026-08-21,put,100.0,25.85,26.8,25.52,4.0,1765.0,0.64062859375
NFLX260821P00101000,2026-08-21,put,101.0,26.85,28.75,28.35,2.0,58.0,0.6562534375000001
NFLX260821P00102000,2026-08-21,put,102.0,27.8,29.75,29.47,3.0,11.0,0.6645541357421877
NFLX260821P00103000,2026-08-21,put,103.0,28.7,30.8,29.95,10.0,21.0,0.6718782812500002
NFLX260821P00104000,2026-08-21,put,104.0,29.75,31.75,32.14,2.0,0.0,0.6865265722656251
NFLX260821P00105000,2026-08-21,put,105.0,30.85,31.45,30.36,2.0,12.0,0.59570716796875
NFLX260821P00106000,2026-08-21,put,106.0,31.2,33.8,32.6,5.0,0.0,0.629886513671875
NFLX260821P00107000,2026-08-21,put,107.0,32.65,34.8,30.0,13.0,0.0,0.72070591796875
NFLX260821P00108000,2026-08-21,put,108.0,33.4,35.7,31.5,1.0,322.0,0.6748079394531252
NFLX260821P00109000,2026-08-21,put,109.0,34.2,36.8,29.95,8.0,0.0,0.6669955175781253
NFLX260821P00110000,2026-08-21,put,110.0,35.65,37.7,34.15,64.0,5.0,0.745119736328125
NFLX260821P00111000,2026-08-21,put,111.0,36.5,38.8,37.5,1.0,10.0,0.7490259472656251
NFLX260821P00112000,2026-08-21,put,112.0,37.2,39.8,37.09,68.0,24.0,0.7036162451171876
NFLX260821P00114000,2026-08-21,put,114.0,0.0,0.0,28.15,50.0,0.0,1.0000000000000003e-05
NFLX260821P00115000,2026-08-21,put,115.0,40.2,41.45,40.5,9.0,0.0,0.7148466015625
NFLX260821P00116000,2026-08-21,put,116.0,41.2,43.7,35.15,80.0,0.0,0.725588681640625
NFLX260821P00118000,2026-08-21,put,118.0,42.75,46.05,45.13,8.0,10.0,0.7187528125
NFLX260821P00120000,2026-08-21,put,120.0,45.0,48.0,42.1,1.0,10.0,0.7939473730468749
NFLX260821P00122000,2026-08-21,put,122.0,0.0,0.0,31.8,4.0,0.0,1.0000000000000003e-05
NFLX260821P00124000,2026-08-21,put,124.0,0.0,0.0,36.3,4.0,0.0,1.0000000000000003e-05
NFLX260821P00125000,2026-08-21,put,125.0,49.85,52.8,43.15,5.0,0.0,0.7324245507812499
NFLX260821P00126000,2026-08-21,put,126.0,51.2,53.7,43.85,2.0,0.0,0.8291032714843749
NFLX260821P00128000,2026-08-21,put,128.0,0.0,0.0,31.73,8.0,0.0,1.0000000000000003e-05
NFLX260821P00130000,2026-08-21,put,130.0,55.2,57.7,53.55,3.0,0.0,0.868165380859375
NFLX260821P00132000,2026-08-21,put,132.0,43.65,44.15,39.39,5.0,0.0,1.0000000000000003e-05
NFLX260821P00134000,2026-08-21,put,134.0,48.75,52.7,41.45,5.0,0.0,1.0000000000000003e-05
NFLX260821P00135000,2026-08-21,put,135.0,60.3,62.7,57.8,2.0,0.0,0.9423833886718749
NFLX260821P00136000,2026-08-21,put,136.0,0.0,0.0,42.44,6.0,0.0,1.0000000000000003e-05
NFLX260821P00140000,2026-08-21,put,140.0,65.2,67.7,67.0,2.0,0.0,0.9580082324218748
NFLX260821P00144000,2026-08-21,put,144.0,51.25,55.2,33.96,,0.0,1.0000000000000003e-05
NFLX260821P00146000,2026-08-21,put,146.0,53.2,57.2,38.07,,0.0,1.0000000000000003e-05
NFLX260821P00150000,2026-08-21,put,150.0,0.0,0.0,58.3,10.0,0.0,1.0000000000000003e-05
NFLX260821P00155000,2026-08-21,put,155.0,56.0,59.75,69.49,1.0,0.0,1.0000000000000003e-05
NFLX260821P00158000,2026-08-21,put,158.0,,,35.47,,,0.0
NFLX260821P00175000,2026-08-21,put,175.0,84.65,88.65,76.85,30.0,0.0,1.0000000000000003e-05
NFLX260821P00176000,2026-08-21,put,176.0,83.8,87.45,62.65,,0.0,1.0000000000000003e-05
NFLX260821P00178000,2026-08-21,put,178.0,85.5,89.45,64.65,,0.0,1.0000000000000003e-05
NFLX260821P00180000,2026-08-21,put,180.0,89.6,93.6,80.26,30.0,0.0,1.0000000000000003e-05
NFLX260821P00184000,2026-08-21,put,184.0,93.6,97.35,84.0,1.0,0.0,1.0000000000000003e-05
NFLX260821P00350000,2026-08-21,put,350.0,0.01,2.07,0.83,,2.0,1.0000000000000003e-05
NFLX260821P00400000,2026-08-21,put,400.0,0.4,2.6,1.34,,1.0,1.0000000000000003e-05
NFLX260821P00450000,2026-08-21,put,450.0,1.1,3.35,1.86,,38.0,1.0000000000000003e-05
NFLX260821P00560000,2026-08-21,put,560.0,3.65,5.6,4.76,1.0,22.0,1.0000000000000003e-05
NFLX260821P00580000,2026-08-21,put,580.0,4.45,5.7,5.56,6.0,13.0,1.0000000000000003e-05
NFLX260821P00600000,2026-08-21,put,600.0,5.2,7.7,6.33,1.0,62.0,1.0000000000000003e-05
NFLX260821P00620000,2026-08-21,put,620.0,6.1,8.7,7.81,1.0,1.0,1.0000000000000003e-05
NFLX260821P00650000,2026-08-21,put,650.0,7.8,10.45,8.78,2.0,0.0,1.0000000000000003e-05
NFLX260821P00660000,2026-08-21,put,660.0,8.7,10.5,9.8,2.0,13.0,1.0000000000000003e-05
NFLX260821P00670000,2026-08-21,put,670.0,9.4,11.75,11.42,,1.0,1.0000000000000003e-05
NFLX260821P00680000,2026-08-21,put,680.0,9.95,12.6,11.15,1.0,12.0,1.0000000000000003e-05
NFLX260821P00690000,2026-08-21,put,690.0,10.7,13.45,13.0,4.0,26.0,1.0000000000000003e-05
NFLX260821P00700000,2026-08-21,put,700.0,11.75,13.5,13.95,30.0,34.0,1.0000000000000003e-05
NFLX260821P00710000,2026-08-21,put,710.0,12.3,15.25,16.1,1.0,1.0,1.0000000000000003e-05
NFLX260821P00720000,2026-08-21,put,720.0,13.35,16.25,13.75,4.0,26.0,1.0000000000000003e-05
NFLX260821P00740000,2026-08-21,put,740.0,15.15,18.35,16.38,4.0,6.0,1.0000000000000003e-05
NFLX260821P00750000,2026-08-21,put,750.0,17.0,19.6,20.5,1.0,28.0,1.0000000000000003e-05
NFLX260821P00760000,2026-08-21,put,760.0,17.5,20.85,18.67,5.0,11.0,1.0000000000000003e-05
NFLX260821P00770000,2026-08-21,put,770.0,19.45,22.2,18.45,2.0,7.0,1.0000000000000003e-05
NFLX260821P00780000,2026-08-21,put,780.0,21.2,23.6,19.7,2.0,9.0,1.0000000000000003e-05
NFLX260821P00790000,2026-08-21,put,790.0,22.75,24.6,22.98,3.0,9.0,1.0000000000000003e-05
NFLX260821P00800000,2026-08-21,put,800.0,24.1,25.8,24.5,3.0,48.0,1.0000000000000003e-05
NFLX260821P00810000,2026-08-21,put,810.0,25.75,27.35,21.85,5.0,16.0,1.0000000000000003e-05
NFLX260821P00820000,2026-08-21,put,820.0,25.85,29.9,25.4,1.0,3.0,1.0000000000000003e-05
NFLX260821P00830000,2026-08-21,put,830.0,0.0,0.0,27.4,4.0,0.0,1.0000000000000003e-05
NFLX260821P00840000,2026-08-21,put,840.0,24.05,26.8,25.15,,1.0,1.0000000000000003e-05
NFLX260821P00850000,2026-08-21,put,850.0,32.85,34.7,33.45,6.0,16.0,1.0000000000000003e-05
NFLX260821P00860000,2026-08-21,put,860.0,34.85,37.7,35.32,1.0,10.0,1.0000000000000003e-05
NFLX260821P00870000,2026-08-21,put,870.0,35.5,39.85,33.5,1.0,38.0,1.0000000000000003e-05
NFLX260821P00880000,2026-08-21,put,880.0,39.1,42.15,36.5,1.0,14.0,1.0000000000000003e-05
NFLX260821P00890000,2026-08-21,put,890.0,41.4,43.05,41.7,6.0,20.0,1.0000000000000003e-05
NFLX260821P00900000,2026-08-21,put,900.0,43.65,46.95,43.0,1.0,131.0,1.0000000000000003e-05
NFLX260821P00910000,2026-08-21,put,910.0,46.25,49.05,50.75,4.0,32.0,1.0000000000000003e-05
NFLX260821P00920000,2026-08-21,put,920.0,48.7,51.6,52.4,1.0,6.0,1.0000000000000003e-05
NFLX260821P00930000,2026-08-21,put,930.0,51.45,53.1,52.01,2.0,2.0,1.0000000000000003e-05
NFLX260821P00940000,2026-08-21,put,940.0,51.6,55.6,39.65,10.0,14.0,1.0000000000000003e-05
NFLX260821P00950000,2026-08-21,put,950.0,55.5,59.35,53.0,1.0,14.0,1.0000000000000003e-05
NFLX260821P00960000,2026-08-21,put,960.0,58.15,62.9,54.5,1.0,33.0,1.0000000000000003e-05
NFLX260821P00970000,2026-08-21,put,970.0,0.0,0.0,54.95,1.0,0.0,1.0000000000000003e-05
NFLX260821P00980000,2026-08-21,put,980.0,64.25,69.75,65.9,8.0,4.0,1.0000000000000003e-05
NFLX260821P00990000,2026-08-21,put,990.0,68.1,72.2,60.4,1.0,32.0,1.0000000000000003e-05
NFLX260821P01000000,2026-08-21,put,1000.0,71.55,76.75,63.23,2.0,48.0,1.0000000000000003e-05
NFLX260821P01010000,2026-08-21,put,1010.0,75.1,80.45,84.15,1.0,15.0,1.0000000000000003e-05
NFLX260821P01020000,2026-08-21,put,1020.0,71.1,75.25,65.5,2.0,2.0,1.0000000000000003e-05
NFLX260821P01030000,2026-08-21,put,1030.0,83.35,87.45,82.2,2.0,6.0,1.0000000000000003e-05
NFLX260821P01040000,2026-08-21,put,1040.0,87.3,92.0,87.4,1.0,6.0,1.0000000000000003e-05
NFLX260821P01050000,2026-08-21,put,1050.0,91.35,95.2,91.45,1.0,15.0,1.0000000000000003e-05
NFLX260821P01060000,2026-08-21,put,1060.0,95.5,99.45,84.15,2.0,10.0,1.0000000000000003e-05
NFLX260821P01070000,2026-08-21,put,1070.0,99.85,104.2,105.4,1.0,13.0,1.0000000000000003e-05
NFLX260821P01080000,2026-08-21,put,1080.0,103.75,108.2,111.64,1.0,52.0,1.0000000000000003e-05
NFLX260821P01090000,2026-08-21,put,1090.0,108.8,114.25,109.45,2.0,6.0,1.0000000000000003e-05
NFLX260821P01100000,2026-08-21,put,1100.0,113.45,118.65,115.42,3.0,17.0,1.0000000000000003e-05
NFLX260821P01110000,2026-08-21,put,1110.0,118.25,122.9,117.9,17.0,37.0,1.0000000000000003e-05
NFLX260821P01120000,2026-08-21,put,1120.0,123.2,128.1,122.9,3.0,32.0,1.0000000000000003e-05
NFLX260821P01140000,2026-08-21,put,1140.0,133.4,139.55,132.9,3.0,65.0,1.0000000000000003e-05
NFLX260821P01160000,2026-08-21,put,1160.0,144.25,149.0,138.82,1.0,20.0,1.0000000000000003e-05
NFLX260821P01180000,2026-08-21,put,1180.0,155.6,159.4,153.2,1.0,23.0,1.0000000000000003e-05
NFLX260821P01200000,2026-08-21,put,1200.0,167.35,172.35,181.02,1.0,27.0,1.0000000000000003e-05
NFLX260821P01220000,2026-08-21,put,1220.0,179.6,185.15,175.72,3.0,28.0,1.0000000000000003e-05
NFLX260821P01240000,2026-08-21,put,1240.0,193.25,197.8,204.23,1.0,17.0,1.0000000000000003e-05
NFLX260821P01250000,2026-08-21,put,1250.0,199.0,204.95,205.72,5.0,15.0,1.0000000000000003e-05
NFLX260821P01260000,2026-08-21,put,1260.0,188.5,195.65,143.0,1.0,2.0,1.0000000000000003e-05
NFLX260821P01280000,2026-08-21,put,1280.0,169.9,176.3,158.85,,1.0,1.0000000000000003e-05
NFLX260821P01300000,2026-08-21,put,1300.0,233.75,239.05,237.8,5.0,15.0,1.0000000000000003e-05
NFLX260821P01320000,2026-08-21,put,1320.0,248.0,253.6,208.43,,1.0,1.0000000000000003e-05
NFLX260821P01400000,2026-08-21,put,1400.0,310.0,315.85,263.25,,2.0,1.0000000000000003e-05
NFLX260821P01440000,2026-08-21,put,1440.0,343.2,349.0,339.65,2.0,1.0,1.0000000000000003e-05
NFLX260821P01460000,2026-08-21,put,1460.0,360.25,365.75,380.69,2.0,2.0,1.0000000000000003e-05
NFLX260821P01500000,2026-08-21,put,1500.0,395.25,400.65,361.35,2.0,1.0,1.0000000000000003e-05
NFLX260821P01550000,2026-08-21,put,1550.0,440.6,446.1,462.41,,1.0,1.0000000000000003e-05
NFLX260821P01580000,2026-08-21,put,1580.0,429.55,445.75,354.72,2.0,1.0,1.0000000000000003e-05
NFLX260821P01760000,2026-08-21,put,1760.0,643.45,651.35,626.5,1.0,0.0,1.0000000000000003e-05
NFLX260821P01780000,2026-08-21,put,1780.0,663.45,672.1,646.45,1.0,0.0,1.0000000000000003e-05
NFLX260828C00040000,2026-08-28,call,40.0,32.05,36.1,33.5,,1.0,0.9765627343750001
NFLX260828C00050000,2026-08-28,call,50.0,22.75,24.85,24.0,,1.0,0.9057626611328125
NFLX260828C00060000,2026-08-28,call,60.0,13.25,15.3,14.07,,1.0,0.6450230810546875
NFLX260828C00064000,2026-08-28,call,64.0,9.8,11.9,13.11,,1.0,0.5888712988281251
NFLX260828C00066000,2026-08-28,call,66.0,9.15,10.2,11.0,,1.0,0.5515181567382813
NFLX260828C00070000,2026-08-28,call,70.0,6.7,7.3,6.82,21.0,31.0,0.5105029418945313
NFLX260828C00072000,2026-08-28,call,72.0,5.4,6.15,5.8,5.0,13.0,0.5051319018554687
NFLX260828C00073000,2026-08-28,call,73.0,5.25,5.6,5.35,130.0,48.0,0.5007374145507812
NFLX260828C00074000,2026-08-28,call,74.0,4.6,5.05,4.75,70.0,111.0,0.49341326904296884
NFLX260828C00075000,2026-08-28,call,75.0,4.35,4.6,4.6,52.0,967.0,0.49268085449218757
NFLX260828C00076000,2026-08-28,call,76.0,3.95,4.15,3.83,27.0,54.0,0.4892629199218751
NFLX260828C00077000,2026-08-28,call,77.0,3.55,3.75,3.68,17.0,177.0,0.48767602172851565
NFLX260828C00078000,2026-08-28,call,78.0,3.2,3.4,3.2,7.0,31.0,0.48828636718750007
NFLX260828C00079000,2026-08-28,call,79.0,2.85,3.05,2.7,5.0,43.0,0.48608912353515626
NFLX260828C00080000,2026-08-28,call,80.0,2.57,2.77,2.7,17.0,330.0,0.48828636718750007
NFLX260828C00081000,2026-08-28,call,81.0,2.31,2.49,2.31,24.0,12.0,0.4880422290039063
NFLX260828C00082000,2026-08-28,call,82.0,2.06,2.24,2.24,2.0,22.0,0.4885305053710938
NFLX260828C00083000,2026-08-28,call,83.0,1.84,2.01,1.9,1.0,8.0,0.48901878173828134
NFLX260828C00085000,2026-08-28,call,85.0,1.51,1.64,1.56,116.0,77.0,0.4931691308593751
NFLX260828C00086000,2026-08-28,call,86.0,1.3,1.46,1.4,2.0,20.0,0.49268085449218757
NFLX260828C00087000,2026-08-28,call,87.0,1.19,1.32,1.18,32.0,31.0,0.49561051269531253
NFLX260828C00088000,2026-08-28,call,88.0,1.05,1.18,1.1,17.0,10.0,0.4963429272460938
NFLX260828C00090000,2026-08-28,call,90.0,0.83,0.96,0.87,50.0,138.0,0.5009815527343751
NFLX260828C00095000,2026-08-28,call,95.0,0.45,0.58,0.49,96.0,83.0,0.500005
NFLX260828C00100000,2026-08-28,call,100.0,0.29,0.33,0.29,10.0,28.0,0.5136767382812499
NFLX260828P00050000,2026-08-28,put,50.0,0.05,0.15,0.11,2.0,16.0,0.5488326367187502
NFLX260828P00060000,2026-08-28,put,60.0,0.43,0.55,0.54,1.0,18.0,0.46484910156250003
NFLX260828P00062000,2026-08-28,put,62.0,0.61,0.78,0.72,2.0,8.0,0.4545952978515625
NFLX260828P00063000,2026-08-28,put,63.0,0.77,0.92,0.94,4.0,5.0,0.44922425781249997
NFLX260828P00064000,2026-08-28,put,64.0,0.94,1.1,1.13,10.0,7.0,0.4470270141601562
NFLX260828P00065000,2026-08-28,put,65.0,1.15,1.3,1.25,9.0,48.0,0.4440973559570312
NFLX260828P00066000,2026-08-28,put,66.0,1.38,1.54,1.52,11.0,54.0,0.44287666503906253
NFLX260828P00067000,2026-08-28,put,67.0,1.64,1.81,1.75,3.0,21.0,0.44165597412109375
NFLX260828P00068000,2026-08-28,put,68.0,1.94,2.11,2.12,29.0,20.0,0.4401911450195312
NFLX260828P00069000,2026-08-28,put,69.0,2.29,2.46,2.4,2.0,20.0,0.44067942138671873
NFLX260828P00070000,2026-08-28,put,70.0,2.67,2.84,2.8,34.0,151.0,0.44067942138671873
NFLX260828P00071000,2026-08-28,put,71.0,3.05,3.25,3.2,6.0,3.0,0.44006907592773437
NFLX260828P00072000,2026-08-28,put,72.0,3.5,3.75,3.61,18.0,230.0,0.44482977050781247
NFLX260828P00073000,2026-08-28,put,73.0,4.0,4.1,4.17,43.0,299.0,0.43164630859375
NFLX260828P00074000,2026-08-28,put,74.0,4.5,4.75,4.77,31.0,42.0,0.4440973559570312
NFLX260828P00075000,2026-08-28,put,75.0,5.0,5.5,5.22,3.0,44.0,0.4626518579101563
NFLX260828P00076000,2026-08-28,put,76.0,5.5,6.2,5.9,,2.0,0.4733939379882813
NFLX260828P00077000,2026-08-28,put,77.0,5.15,6.7,6.3,,1.0,0.462041512451172
NFLX260828P00078000,2026-08-28,put,78.0,6.75,7.15,6.33,3.0,5.0,0.442388388671875
NFLX260828P00080000,2026-08-28,put,80.0,7.2,8.75,8.41,18.0,44.0,0.46411668701171876
NFLX260828P00081000,2026-08-28,put,81.0,8.8,9.55,8.78,,1.0,0.471684970703125
NFLX260828P00082000,2026-08-28,put,82.0,9.0,11.35,9.43,,5.0,0.5839885351562499
NFLX260828P00084000,2026-08-28,put,84.0,10.5,12.95,11.73,5.0,1.0,0.5952188916015625
NFLX260828P00085000,2026-08-28,put,85.0,11.1,12.8,12.68,2.0,5.0,0.4865773999023438
NFLX260828P00088000,2026-08-28,put,88.0,13.95,16.45,15.97,,1.0,0.6335485864257813
NFLX260828P00090000,2026-08-28,put,90.0,16.15,18.75,16.95,1.0,4.0,0.5437057348632813
NFLX260918C00000500,2026-09-18,call,0.5,71.35,75.4,72.23,6.0,95.0,6.2500021875
NFLX260918C00001000,2026-09-18,call,1.0,70.9,75.0,72.0,1.0,230.0,5.609377988281249
NFLX260918C00001500,2026-09-18,call,1.5,0.0,0.0,80.89,,0.0,1.0000000000000003e-05
NFLX260918C00004000,2026-09-18,call,4.0,67.85,71.9,68.39,,1.0,3.1250021875
NFLX260918C00004500,2026-09-18,call,4.5,0.0,0.0,79.66,,0.0,1.0000000000000003e-05
NFLX260918C00005000,2026-09-18,call,5.0,66.9,71.0,68.45,2.0,2.0,3.1171897070312498
NFLX260918C00007500,2026-09-18,call,7.5,73.2,77.2,83.51,1.0,2.0,0.0
NFLX260918C00010000,2026-09-18,call,10.0,62.0,65.45,68.0,1.0,5.0,3.669922700195313
NFLX260918C00012500,2026-09-18,call,12.5,68.3,72.45,78.65,1.0,1.0,7.160157299804688
NFLX260918C00017500,2026-09-18,call,17.5,54.55,57.95,55.09,,2.0,2.6035191162109372
NFLX260918C00020000,2026-09-18,call,20.0,0.0,0.0,66.3,,0.0,1.0000000000000003e-05
NFLX260918C00025000,2026-09-18,call,25.0,64.6,68.5,88.65,,10.0,6.304689619140625
NFLX260918C00030000,2026-09-18,call,30.0,42.5,45.2,42.77,2.0,81.0,0.9257819921875
NFLX260918C00035000,2026-09-18,call,35.0,38.05,40.2,38.45,1.0,51.0,0.9970703417968749
NFLX260918C00040000,2026-09-18,call,40.0,32.6,35.3,38.61,2.0,209.0,0.7402369726562499
NFLX260918C00045000,2026-09-18,call,45.0,27.9,29.75,28.3,1.0,47.0,0.507817421875
NFLX260918C00050000,2026-09-18,call,50.0,23.55,24.75,23.85,1.0,579.0,0.5786174951171875
NFLX260918C00055000,2026-09-18,call,55.0,18.25,20.3,22.03,6.0,116.0,0.681887946777344
NFLX260918C00056000,2026-09-18,call,56.0,18.1,19.0,18.9,21.0,945.0,0.526371923828125
NFLX260918C00058000,2026-09-18,call,58.0,15.45,17.2,20.0,1.0,103.0,0.5788616333007812
NFLX260918C00060000,2026-09-18,call,60.0,14.75,15.4,14.8,1.0,361.0,0.5048877636718749
NFLX260918C00061000,2026-09-18,call,61.0,14.05,14.5,14.25,1.0,38.0,0.5036670727539063
NFLX260918C00062000,2026-09-18,call,62.0,12.8,13.7,12.5,8.0,176.0,0.5266160620117188
NFLX260918C00063000,2026-09-18,call,63.0,12.5,12.9,11.9,20.0,35.0,0.5192919165039063
NFLX260918C00064000,2026-09-18,call,64.0,11.2,12.0,12.0,40.0,46.0,0.4995167236328125
NFLX260918C00065000,2026-09-18,call,65.0,10.55,11.3,10.75,3.0,303.0,0.49927258544921876
NFLX260918C00066000,2026-09-18,call,66.0,9.95,10.55,10.38,3.0,84.0,0.4919484399414063
