contractSymbol,expiry,option_type,strike,bid,ask,lastPrice,volume,openInterest,yf_iv
SPY260713C00650000,2026-07-13,call,650.0,0.0,0.0,100.94,,0.0,1.0000000000000003e-05
SPY260713C00702000,2026-07-13,call,702.0,0.0,0.0,41.74,5.0,0.0,1.0000000000000003e-05
SPY260713C00705000,2026-07-13,call,705.0,0.0,0.0,34.43,,0.0,1.0000000000000003e-05
SPY260713C00710000,2026-07-13,call,710.0,0.0,0.0,36.0,4.0,0.0,1.0000000000000003e-05
SPY260713C00712000,2026-07-13,call,712.0,0.0,0.0,31.67,4.0,0.0,1.0000000000000003e-05
SPY260713C00713000,2026-07-13,call,713.0,0.0,0.0,31.0,4.0,0.0,1.0000000000000003e-05
SPY260713C00715000,2026-07-13,call,715.0,0.0,0.0,28.86,4.0,0.0,1.0000000000000003e-05
SPY260713C00720000,2026-07-13,call,720.0,0.0,0.0,25.62,2.0,0.0,1.0000000000000003e-05
SPY260713C00722000,2026-07-13,call,722.0,0.0,0.0,23.56,12.0,0.0,1.0000000000000003e-05
SPY260713C00723000,2026-07-13,call,723.0,0.0,0.0,21.41,2.0,0.0,1.0000000000000003e-05
SPY260713C00724000,2026-07-13,call,724.0,0.0,0.0,20.31,3.0,0.0,1.0000000000000003e-05
SPY260713C00725000,2026-07-13,call,725.0,0.0,0.0,20.7,5.0,0.0,1.0000000000000003e-05
SPY260713C00727000,2026-07-13,call,727.0,0.0,0.0,18.74,2.0,0.0,1.0000000000000003e-05
SPY260713C00728000,2026-07-13,call,728.0,0.0,0.0,19.64,,0.0,1.0000000000000003e-05
SPY260713C00729000,2026-07-13,call,729.0,0.0,0.0,17.2,5.0,0.0,1.0000000000000003e-05
SPY260713C00730000,2026-07-13,call,730.0,0.0,0.0,16.16,51.0,0.0,1.0000000000000003e-05
SPY260713C00731000,2026-07-13,call,731.0,0.0,0.0,15.36,84.0,0.0,1.0000000000000003e-05
SPY260713C00732000,2026-07-13,call,732.0,0.0,0.0,14.19,159.0,0.0,1.0000000000000003e-05
SPY260713C00733000,2026-07-13,call,733.0,0.0,0.0,13.72,228.0,0.0,1.0000000000000003e-05
SPY260713C00734000,2026-07-13,call,734.0,0.0,0.0,12.54,152.0,0.0,1.0000000000000003e-05
SPY260713C00735000,2026-07-13,call,735.0,0.0,0.0,11.36,242.0,0.0,1.0000000000000003e-05
SPY260713C00736000,2026-07-13,call,736.0,0.0,0.0,10.6,154.0,0.0,1.0000000000000003e-05
SPY260713C00737000,2026-07-13,call,737.0,0.0,0.0,10.05,141.0,0.0,1.0000000000000003e-05
SPY260713C00738000,2026-07-13,call,738.0,0.0,0.0,9.42,193.0,0.0,1.0000000000000003e-05
SPY260713C00739000,2026-07-13,call,739.0,0.0,0.0,8.5,397.0,0.0,1.0000000000000003e-05
SPY260713C00740000,2026-07-13,call,740.0,0.0,0.0,7.35,1698.0,0.0,1.0000000000000003e-05
SPY260713C00741000,2026-07-13,call,741.0,0.0,0.0,7.12,1637.0,0.0,1.0000000000000003e-05
SPY260713C00742000,2026-07-13,call,742.0,0.0,0.0,5.93,5052.0,0.0,1.0000000000000003e-05
SPY260713C00743000,2026-07-13,call,743.0,0.0,0.0,5.3,2785.0,0.0,1.0000000000000003e-05
SPY260713C00744000,2026-07-13,call,744.0,0.0,0.0,4.71,5464.0,0.0,1.0000000000000003e-05
SPY260713C00745000,2026-07-13,call,745.0,0.0,0.0,4.02,5612.0,0.0,1.0000000000000003e-05
SPY260713C00746000,2026-07-13,call,746.0,0.0,0.0,3.33,3100.0,0.0,0.00196310546875
SPY260713C00747000,2026-07-13,call,747.0,0.0,0.0,2.92,2242.0,0.0,0.0039162109375
SPY260713C00748000,2026-07-13,call,748.0,0.0,0.0,2.46,2978.0,0.0,0.007822421875
SPY260713C00749000,2026-07-13,call,749.0,0.0,0.0,2.02,1735.0,0.0,0.007822421875
SPY260713C00750000,2026-07-13,call,750.0,0.0,0.0,1.69,7271.0,0.0,0.015634843750000002
SPY260713C00751000,2026-07-13,call,751.0,0.0,0.0,1.34,2207.0,0.0,0.015634843750000002
SPY260713C00752000,2026-07-13,call,752.0,0.0,0.0,1.06,2739.0,0.0,0.015634843750000002
SPY260713C00753000,2026-07-13,call,753.0,0.0,0.0,0.8,1181.0,0.0,0.015634843750000002
SPY260713C00754000,2026-07-13,call,754.0,0.0,0.0,0.61,490.0,0.0,0.0312596875
SPY260713C00755000,2026-07-13,call,755.0,0.0,0.0,0.48,2656.0,0.0,0.0312596875
SPY260713C00756000,2026-07-13,call,756.0,0.0,0.0,0.34,1885.0,0.0,0.0312596875
SPY260713C00757000,2026-07-13,call,757.0,0.0,0.0,0.25,1866.0,0.0,0.0312596875
SPY260713C00758000,2026-07-13,call,758.0,0.0,0.0,0.18,1596.0,0.0,0.0312596875
SPY260713C00759000,2026-07-13,call,759.0,0.0,0.0,0.11,1879.0,0.0,0.0312596875
SPY260713C00760000,2026-07-13,call,760.0,0.0,0.0,0.09,2073.0,0.0,0.0312596875
SPY260713C00761000,2026-07-13,call,761.0,0.0,0.0,0.05,256.0,0.0,0.0312596875
SPY260713C00762000,2026-07-13,call,762.0,0.0,0.0,0.05,352.0,0.0,0.0312596875
SPY260713C00763000,2026-07-13,call,763.0,0.0,0.0,0.03,72.0,0.0,0.0312596875
SPY260713C00764000,2026-07-13,call,764.0,0.0,0.0,0.02,281.0,0.0,0.062509375
SPY260713C00765000,2026-07-13,call,765.0,0.0,0.0,0.03,228.0,0.0,0.062509375
SPY260713C00766000,2026-07-13,call,766.0,0.0,0.0,0.02,192.0,0.0,0.062509375
SPY260713C00767000,2026-07-13,call,767.0,0.0,0.0,0.02,32.0,0.0,0.062509375
SPY260713C00768000,2026-07-13,call,768.0,0.0,0.0,0.01,26.0,0.0,0.062509375
SPY260713C00769000,2026-07-13,call,769.0,0.0,0.0,0.02,1656.0,0.0,0.062509375
SPY260713C00770000,2026-07-13,call,770.0,0.0,0.0,0.02,78.0,0.0,0.062509375
SPY260713C00771000,2026-07-13,call,771.0,0.0,0.0,0.02,30.0,0.0,0.062509375
SPY260713C00772000,2026-07-13,call,772.0,0.0,0.0,0.01,57.0,0.0,0.062509375
SPY260713C00773000,2026-07-13,call,773.0,0.0,0.0,0.01,2.0,0.0,0.062509375
SPY260713C00774000,2026-07-13,call,774.0,0.0,0.0,0.03,52.0,0.0,0.062509375
SPY260713C00775000,2026-07-13,call,775.0,0.0,0.0,0.02,6.0,0.0,0.062509375
SPY260713C00776000,2026-07-13,call,776.0,0.0,0.0,0.01,1391.0,0.0,0.062509375
SPY260713C00777000,2026-07-13,call,777.0,0.0,0.0,0.01,499.0,0.0,0.062509375
SPY260713C00778000,2026-07-13,call,778.0,0.0,0.0,0.02,3.0,0.0,0.062509375
SPY260713C00779000,2026-07-13,call,779.0,0.0,0.0,0.01,1573.0,0.0,0.062509375
SPY260713C00780000,2026-07-13,call,780.0,0.0,0.0,0.01,3.0,0.0,0.062509375
SPY260713C00781000,2026-07-13,call,781.0,0.0,0.0,0.02,3738.0,0.0,0.062509375
SPY260713C00782000,2026-07-13,call,782.0,0.0,0.0,0.01,96.0,0.0,0.062509375
SPY260713C00783000,2026-07-13,call,783.0,0.0,0.0,0.01,245.0,0.0,0.062509375
SPY260713C00784000,2026-07-13,call,784.0,0.0,0.0,0.02,70.0,0.0,0.12500875
SPY260713C00785000,2026-07-13,call,785.0,0.0,0.0,0.01,58.0,0.0,0.12500875
SPY260713C00786000,2026-07-13,call,786.0,0.0,0.0,0.01,2.0,0.0,0.12500875
SPY260713C00787000,2026-07-13,call,787.0,0.0,0.0,0.01,30.0,0.0,0.12500875
SPY260713C00788000,2026-07-13,call,788.0,0.0,0.0,0.01,745.0,0.0,0.12500875
SPY260713C00789000,2026-07-13,call,789.0,0.0,0.0,0.01,69.0,0.0,0.12500875
SPY260713C00790000,2026-07-13,call,790.0,0.0,0.0,0.01,631.0,0.0,0.12500875
SPY260713C00791000,2026-07-13,call,791.0,0.0,0.0,0.01,4.0,0.0,0.12500875
SPY260713C00792000,2026-07-13,call,792.0,0.0,0.0,0.01,4.0,0.0,0.12500875
SPY260713C00795000,2026-07-13,call,795.0,0.0,0.0,0.02,108.0,0.0,0.12500875
SPY260713C00800000,2026-07-13,call,800.0,0.0,0.0,0.01,5.0,0.0,0.12500875
SPY260713C00805000,2026-07-13,call,805.0,0.0,0.0,0.01,2.0,0.0,0.12500875
SPY260713C00815000,2026-07-13,call,815.0,0.0,0.0,0.02,15.0,0.0,0.12500875
SPY260713C00820000,2026-07-13,call,820.0,,0.0,0.01,,0.0,0.12500875
SPY260713C00825000,2026-07-13,call,825.0,0.0,0.0,0.01,120.0,0.0,0.12500875
SPY260713C00830000,2026-07-13,call,830.0,0.0,0.0,0.01,34.0,0.0,0.2500075
SPY260713C00835000,2026-07-13,call,835.0,0.0,0.0,0.01,177.0,0.0,0.2500075
SPY260713C00840000,2026-07-13,call,840.0,0.0,0.0,0.01,182.0,0.0,0.2500075
SPY260713C00845000,2026-07-13,call,845.0,0.0,0.0,0.01,50.0,0.0,0.2500075
SPY260713C00855000,2026-07-13,call,855.0,0.0,0.0,0.01,,0.0,0.2500075
SPY260713C00860000,2026-07-13,call,860.0,0.0,0.0,0.01,,0.0,0.2500075
SPY260713C00865000,2026-07-13,call,865.0,0.0,0.0,0.01,,0.0,0.2500075
SPY260713C00885000,2026-07-13,call,885.0,0.0,0.0,0.01,,0.0,0.2500075
SPY260713P00500000,2026-07-13,put,500.0,0.0,0.0,0.01,5.0,0.0,0.500005
SPY260713P00510000,2026-07-13,put,510.0,0.0,0.0,0.02,,0.0,0.500005
SPY260713P00520000,2026-07-13,put,520.0,0.0,0.0,0.02,2.0,0.0,0.500005
SPY260713P00525000,2026-07-13,put,525.0,,0.0,0.04,,0.0,0.500005
SPY260713P00530000,2026-07-13,put,530.0,0.0,0.0,0.01,2.0,0.0,0.500005
SPY260713P00535000,2026-07-13,put,535.0,0.0,0.0,0.01,,0.0,0.500005
SPY260713P00540000,2026-07-13,put,540.0,,0.0,0.01,,0.0,0.500005
SPY260713P00545000,2026-07-13,put,545.0,0.0,0.0,0.01,2.0,0.0,0.500005
SPY260713P00550000,2026-07-13,put,550.0,0.0,0.0,0.03,,0.0,0.500005
SPY260713P00555000,2026-07-13,put,555.0,,0.0,0.01,,0.0,0.500005
SPY260713P00560000,2026-07-13,put,560.0,0.0,0.0,0.02,100.0,0.0,0.500005
SPY260713P00565000,2026-07-13,put,565.0,0.0,0.0,0.01,10.0,0.0,0.500005
SPY260713P00575000,2026-07-13,put,575.0,0.0,0.0,0.05,,0.0,0.500005
SPY260713P00580000,2026-07-13,put,580.0,0.0,0.0,0.01,120.0,0.0,0.500005
SPY260713P00585000,2026-07-13,put,585.0,0.0,0.0,0.01,342.0,0.0,0.500005
SPY260713P00590000,2026-07-13,put,590.0,0.0,0.0,0.01,8.0,0.0,0.500005
SPY260713P00600000,2026-07-13,put,600.0,0.0,0.0,0.01,100.0,0.0,0.500005
SPY260713P00605000,2026-07-13,put,605.0,0.0,0.0,0.01,1.0,0.0,0.2500075
SPY260713P00610000,2026-07-13,put,610.0,0.0,0.0,0.01,6.0,0.0,0.2500075
SPY260713P00615000,2026-07-13,put,615.0,0.0,0.0,0.01,8.0,0.0,0.2500075
SPY260713P00620000,2026-07-13,put,620.0,0.0,0.0,0.02,10.0,0.0,0.2500075
SPY260713P00625000,2026-07-13,put,625.0,0.0,0.0,0.03,2.0,0.0,0.2500075
SPY260713P00635000,2026-07-13,put,635.0,0.0,0.0,0.02,6.0,0.0,0.2500075
SPY260713P00640000,2026-07-13,put,640.0,0.0,0.0,0.07,,0.0,0.2500075
SPY260713P00645000,2026-07-13,put,645.0,0.0,0.0,0.04,1.0,0.0,0.2500075
SPY260713P00650000,2026-07-13,put,650.0,0.0,0.0,0.03,191.0,0.0,0.2500075
SPY260713P00655000,2026-07-13,put,655.0,0.0,0.0,0.03,,0.0,0.2500075
SPY260713P00660000,2026-07-13,put,660.0,0.0,0.0,0.05,4.0,0.0,0.2500075
SPY260713P00665000,2026-07-13,put,665.0,0.0,0.0,0.03,95.0,0.0,0.2500075
SPY260713P00670000,2026-07-13,put,670.0,0.0,0.0,0.03,296.0,0.0,0.2500075
SPY260713P00675000,2026-07-13,put,675.0,0.0,0.0,0.04,315.0,0.0,0.12500875
SPY260713P00680000,2026-07-13,put,680.0,0.0,0.0,0.05,24.0,0.0,0.12500875
SPY260713P00685000,2026-07-13,put,685.0,0.0,0.0,0.04,72.0,0.0,0.12500875
SPY260713P00690000,2026-07-13,put,690.0,0.0,0.0,0.05,341.0,0.0,0.12500875
SPY260713P00695000,2026-07-13,put,695.0,0.0,0.0,0.05,275.0,0.0,0.12500875
SPY260713P00700000,2026-07-13,put,700.0,0.0,0.0,0.06,891.0,0.0,0.12500875
SPY260713P00701000,2026-07-13,put,701.0,0.0,0.0,0.07,191.0,0.0,0.12500875
SPY260713P00702000,2026-07-13,put,702.0,0.0,0.0,0.48,10.0,0.0,0.12500875
SPY260713P00703000,2026-07-13,put,703.0,0.0,0.0,0.13,3.0,0.0,0.12500875
SPY260713P00704000,2026-07-13,put,704.0,0.0,0.0,0.06,7.0,0.0,0.12500875
SPY260713P00705000,2026-07-13,put,705.0,0.0,0.0,0.06,217.0,0.0,0.12500875
SPY260713P00706000,2026-07-13,put,706.0,0.0,0.0,0.11,39.0,0.0,0.12500875
SPY260713P00707000,2026-07-13,put,707.0,0.0,0.0,0.1,15.0,0.0,0.12500875
SPY260713P00708000,2026-07-13,put,708.0,0.0,0.0,0.16,2.0,0.0,0.12500875
SPY260713P00709000,2026-07-13,put,709.0,0.0,0.0,0.1,212.0,0.0,0.12500875
SPY260713P00710000,2026-07-13,put,710.0,0.0,0.0,0.11,1304.0,0.0,0.062509375
SPY260713P00711000,2026-07-13,put,711.0,0.0,0.0,0.1,388.0,0.0,0.062509375
SPY260713P00712000,2026-07-13,put,712.0,0.0,0.0,0.1,226.0,0.0,0.062509375
SPY260713P00713000,2026-07-13,put,713.0,0.0,0.0,0.11,1413.0,0.0,0.062509375
SPY260713P00714000,2026-07-13,put,714.0,0.0,0.0,0.15,615.0,0.0,0.062509375
SPY260713P00715000,2026-07-13,put,715.0,0.0,0.0,0.12,266.0,0.0,0.062509375
SPY260713P00716000,2026-07-13,put,716.0,0.0,0.0,0.16,267.0,0.0,0.062509375
SPY260713P00717000,2026-07-13,put,717.0,0.0,0.0,0.19,56.0,0.0,0.062509375
SPY260713P00718000,2026-07-13,put,718.0,0.0,0.0,0.22,458.0,0.0,0.062509375
SPY260713P00719000,2026-07-13,put,719.0,0.0,0.0,0.23,843.0,0.0,0.062509375
SPY260713P00720000,2026-07-13,put,720.0,0.0,0.0,0.24,1537.0,0.0,0.062509375
SPY260713P00721000,2026-07-13,put,721.0,0.0,0.0,0.26,586.0,0.0,0.062509375
SPY260713P00722000,2026-07-13,put,722.0,0.0,0.0,0.3,189.0,0.0,0.062509375
SPY260713P00723000,2026-07-13,put,723.0,0.0,0.0,0.33,455.0,0.0,0.062509375
SPY260713P00724000,2026-07-13,put,724.0,0.0,0.0,0.39,466.0,0.0,0.062509375
SPY260713P00725000,2026-07-13,put,725.0,0.0,0.0,0.42,6076.0,0.0,0.062509375
SPY260713P00726000,2026-07-13,put,726.0,0.0,0.0,0.47,284.0,0.0,0.062509375
SPY260713P00727000,2026-07-13,put,727.0,0.0,0.0,0.5,548.0,0.0,0.062509375
SPY260713P00728000,2026-07-13,put,728.0,0.0,0.0,0.59,842.0,0.0,0.062509375
SPY260713P00729000,2026-07-13,put,729.0,0.0,0.0,0.67,557.0,0.0,0.0312596875
SPY260713P00730000,2026-07-13,put,730.0,0.0,0.0,0.77,3383.0,0.0,0.0312596875
SPY260713P00731000,2026-07-13,put,731.0,0.0,0.0,0.83,1054.0,0.0,0.0312596875
SPY260713P00732000,2026-07-13,put,732.0,0.0,0.0,0.95,1231.0,0.0,0.0312596875
SPY260713P00733000,2026-07-13,put,733.0,0.0,0.0,1.01,1229.0,0.0,0.0312596875
SPY260713P00734000,2026-07-13,put,734.0,0.0,0.0,1.2,1147.0,0.0,0.0312596875
SPY260713P00735000,2026-07-13,put,735.0,0.0,0.0,1.27,3849.0,0.0,0.0312596875
SPY260713P00736000,2026-07-13,put,736.0,0.0,0.0,1.43,1512.0,0.0,0.0312596875
SPY260713P00737000,2026-07-13,put,737.0,0.0,0.0,1.64,1476.0,0.0,0.0312596875
SPY260713P00738000,2026-07-13,put,738.0,0.0,0.0,1.78,1645.0,0.0,0.015634843750000002
SPY260713P00739000,2026-07-13,put,739.0,0.0,0.0,2.03,2166.0,0.0,0.015634843750000002
SPY260713P00740000,2026-07-13,put,740.0,0.0,0.0,2.21,19038.0,0.0,0.015634843750000002
SPY260713P00741000,2026-07-13,put,741.0,0.0,0.0,2.46,3372.0,0.0,0.015634843750000002
SPY260713P00742000,2026-07-13,put,742.0,0.0,0.0,2.74,3208.0,0.0,0.007822421875
SPY260713P00743000,2026-07-13,put,743.0,0.0,0.0,3.02,6537.0,0.0,0.007822421875
SPY260713P00744000,2026-07-13,put,744.0,0.0,0.0,3.51,3733.0,0.0,0.0039162109375
SPY260713P00745000,2026-07-13,put,745.0,0.0,0.0,3.81,4626.0,0.0,0.00196310546875
SPY260713P00746000,2026-07-13,put,746.0,0.0,0.0,4.24,1574.0,0.0,1.0000000000000003e-05
SPY260713P00747000,2026-07-13,put,747.0,0.0,0.0,4.76,2739.0,0.0,1.0000000000000003e-05
SPY260713P00748000,2026-07-13,put,748.0,0.0,0.0,5.22,2642.0,0.0,1.0000000000000003e-05
SPY260713P00749000,2026-07-13,put,749.0,0.0,0.0,5.78,196.0,0.0,1.0000000000000003e-05
SPY260713P00750000,2026-07-13,put,750.0,0.0,0.0,6.5,329.0,0.0,1.0000000000000003e-05
SPY260713P00751000,2026-07-13,put,751.0,0.0,0.0,7.05,61.0,0.0,1.0000000000000003e-05
SPY260713P00752000,2026-07-13,put,752.0,0.0,0.0,7.62,97.0,0.0,1.0000000000000003e-05
SPY260713P00753000,2026-07-13,put,753.0,0.0,0.0,7.7,62.0,0.0,1.0000000000000003e-05
SPY260713P00754000,2026-07-13,put,754.0,0.0,0.0,8.55,237.0,0.0,1.0000000000000003e-05
SPY260713P00755000,2026-07-13,put,755.0,0.0,0.0,9.48,60.0,0.0,1.0000000000000003e-05
SPY260713P00756000,2026-07-13,put,756.0,0.0,0.0,10.4,26.0,0.0,1.0000000000000003e-05
SPY260713P00757000,2026-07-13,put,757.0,0.0,0.0,12.06,147.0,0.0,1.0000000000000003e-05
SPY260713P00758000,2026-07-13,put,758.0,0.0,0.0,13.17,196.0,0.0,1.0000000000000003e-05
SPY260713P00759000,2026-07-13,put,759.0,0.0,0.0,13.07,61.0,0.0,1.0000000000000003e-05
SPY260713P00760000,2026-07-13,put,760.0,0.0,0.0,15.12,8.0,0.0,1.0000000000000003e-05
SPY260713P00761000,2026-07-13,put,761.0,0.0,0.0,13.25,,0.0,1.0000000000000003e-05
SPY260713P00762000,2026-07-13,put,762.0,0.0,0.0,15.42,6.0,0.0,1.0000000000000003e-05
SPY260713P00765000,2026-07-13,put,765.0,0.0,0.0,23.61,1.0,,1.0000000000000003e-05
SPY260713P00766000,2026-07-13,put,766.0,0.0,0.0,20.25,,,1.0000000000000003e-05
SPY260713P00769000,2026-07-13,put,769.0,0.0,0.0,18.0,4.0,0.0,1.0000000000000003e-05
SPY260713P00770000,2026-07-13,put,770.0,0.0,0.0,27.51,1.0,0.0,1.0000000000000003e-05
SPY260713P00775000,2026-07-13,put,775.0,0.0,0.0,23.35,,,1.0000000000000003e-05
SPY260714C00600000,2026-07-14,call,600.0,0.0,0.0,150.18,,0.0,1.0000000000000003e-05
SPY260714C00665000,2026-07-14,call,665.0,0.0,0.0,85.27,,0.0,1.0000000000000003e-05
SPY260714C00700000,2026-07-14,call,700.0,0.0,0.0,42.82,23.0,0.0,1.0000000000000003e-05
SPY260714C00705000,2026-07-14,call,705.0,0.0,0.0,38.63,,0.0,1.0000000000000003e-05
SPY260714C00710000,2026-07-14,call,710.0,0.0,0.0,39.75,,0.0,1.0000000000000003e-05
SPY260714C00712000,2026-07-14,call,712.0,0.0,0.0,31.54,4.0,0.0,1.0000000000000003e-05
SPY260714C00720000,2026-07-14,call,720.0,0.0,0.0,29.52,1.0,0.0,1.0000000000000003e-05
SPY260714C00722000,2026-07-14,call,722.0,0.0,0.0,27.57,,0.0,1.0000000000000003e-05
SPY260714C00723000,2026-07-14,call,723.0,0.0,0.0,24.65,,0.0,1.0000000000000003e-05
SPY260714C00725000,2026-07-14,call,725.0,0.0,0.0,19.66,1.0,0.0,1.0000000000000003e-05
SPY260714C00726000,2026-07-14,call,726.0,0.0,0.0,20.85,2.0,0.0,1.0000000000000003e-05
SPY260714C00727000,2026-07-14,call,727.0,0.0,0.0,18.61,,0.0,1.0000000000000003e-05
SPY260714C00728000,2026-07-14,call,728.0,0.0,0.0,15.71,16.0,0.0,1.0000000000000003e-05
SPY260714C00729000,2026-07-14,call,729.0,0.0,0.0,21.04,,0.0,1.0000000000000003e-05
SPY260714C00730000,2026-07-14,call,730.0,0.0,0.0,16.49,1.0,0.0,1.0000000000000003e-05
SPY260714C00732000,2026-07-14,call,732.0,0.0,0.0,14.33,49.0,0.0,1.0000000000000003e-05
SPY260714C00734000,2026-07-14,call,734.0,0.0,0.0,12.85,37.0,0.0,1.0000000000000003e-05
SPY260714C00735000,2026-07-14,call,735.0,0.0,0.0,11.96,115.0,0.0,1.0000000000000003e-05
SPY260714C00736000,2026-07-14,call,736.0,0.0,0.0,11.82,29.0,0.0,1.0000000000000003e-05
SPY260714C00737000,2026-07-14,call,737.0,0.0,0.0,10.25,37.0,0.0,1.0000000000000003e-05
SPY260714C00738000,2026-07-14,call,738.0,0.0,0.0,9.73,100.0,0.0,1.0000000000000003e-05
SPY260714C00739000,2026-07-14,call,739.0,0.0,0.0,9.3,209.0,0.0,1.0000000000000003e-05
SPY260714C00740000,2026-07-14,call,740.0,0.0,0.0,8.23,680.0,0.0,1.0000000000000003e-05
SPY260714C00741000,2026-07-14,call,741.0,0.0,0.0,7.42,1045.0,0.0,1.0000000000000003e-05
SPY260714C00742000,2026-07-14,call,742.0,0.0,0.0,7.3,976.0,0.0,1.0000000000000003e-05
SPY260714C00743000,2026-07-14,call,743.0,0.0,0.0,6.24,800.0,0.0,1.0000000000000003e-05
SPY260714C00744000,2026-07-14,call,744.0,0.0,0.0,5.34,1310.0,0.0,1.0000000000000003e-05
SPY260714C00745000,2026-07-14,call,745.0,0.0,0.0,4.82,2756.0,0.0,1.0000000000000003e-05
SPY260714C00746000,2026-07-14,call,746.0,0.0,0.0,4.3,1045.0,0.0,0.00196310546875
SPY260714C00747000,2026-07-14,call,747.0,0.0,0.0,3.65,9819.0,0.0,0.0039162109375
SPY260714C00748000,2026-07-14,call,748.0,0.0,0.0,3.25,1411.0,0.0,0.007822421875
SPY260714C00749000,2026-07-14,call,749.0,0.0,0.0,2.74,956.0,0.0,0.007822421875
SPY260714C00750000,2026-07-14,call,750.0,0.0,0.0,2.35,6023.0,0.0,0.015634843750000002
SPY260714C00751000,2026-07-14,call,751.0,0.0,0.0,1.96,940.0,0.0,0.015634843750000002
SPY260714C00752000,2026-07-14,call,752.0,0.0,0.0,1.63,861.0,0.0,0.015634843750000002
SPY260714C00753000,2026-07-14,call,753.0,0.0,0.0,1.3,1469.0,0.0,0.015634843750000002
SPY260714C00754000,2026-07-14,call,754.0,0.0,0.0,1.12,787.0,0.0,0.015634843750000002
SPY260714C00755000,2026-07-14,call,755.0,0.0,0.0,0.86,1624.0,0.0,0.0312596875
SPY260714C00756000,2026-07-14,call,756.0,0.0,0.0,0.65,1166.0,0.0,0.0312596875
SPY260714C00757000,2026-07-14,call,757.0,0.0,0.0,0.48,1081.0,0.0,0.0312596875
SPY260714C00758000,2026-07-14,call,758.0,0.0,0.0,0.39,499.0,0.0,0.0312596875
SPY260714C00759000,2026-07-14,call,759.0,0.0,0.0,0.28,891.0,0.0,0.0312596875
SPY260714C00760000,2026-07-14,call,760.0,0.0,0.0,0.22,2239.0,0.0,0.0312596875
SPY260714C00761000,2026-07-14,call,761.0,0.0,0.0,0.15,1003.0,0.0,0.0312596875
SPY260714C00762000,2026-07-14,call,762.0,0.0,0.0,0.12,741.0,0.0,0.0312596875
SPY260714C00763000,2026-07-14,call,763.0,0.0,0.0,0.09,625.0,0.0,0.0312596875
SPY260714C00764000,2026-07-14,call,764.0,0.0,0.0,0.04,68.0,0.0,0.0312596875
SPY260714C00765000,2026-07-14,call,765.0,0.0,0.0,0.04,198.0,0.0,0.062509375
SPY260714C00766000,2026-07-14,call,766.0,0.0,0.0,0.04,39.0,0.0,0.062509375
SPY260714C00767000,2026-07-14,call,767.0,0.0,0.0,0.03,155.0,0.0,0.062509375
SPY260714C00768000,2026-07-14,call,768.0,0.0,0.0,0.02,219.0,0.0,0.062509375
SPY260714C00769000,2026-07-14,call,769.0,0.0,0.0,0.02,110.0,0.0,0.062509375
SPY260714C00770000,2026-07-14,call,770.0,0.0,0.0,0.01,110.0,0.0,0.062509375
SPY260714C00771000,2026-07-14,call,771.0,0.0,0.0,0.03,4.0,0.0,0.062509375
SPY260714C00772000,2026-07-14,call,772.0,0.0,0.0,0.02,153.0,0.0,0.062509375
SPY260714C00773000,2026-07-14,call,773.0,0.0,0.0,0.02,617.0,0.0,0.062509375
SPY260714C00774000,2026-07-14,call,774.0,0.0,0.0,0.01,2.0,0.0,0.062509375
SPY260714C00775000,2026-07-14,call,775.0,0.0,0.0,0.02,3.0,0.0,0.062509375
SPY260714C00776000,2026-07-14,call,776.0,0.0,0.0,0.02,,0.0,0.062509375
SPY260714C00779000,2026-07-14,call,779.0,0.0,0.0,0.01,600.0,0.0,0.062509375
SPY260714C00780000,2026-07-14,call,780.0,0.0,0.0,0.01,96.0,0.0,0.062509375
SPY260714C00781000,2026-07-14,call,781.0,0.0,0.0,0.03,,0.0,0.062509375
SPY260714C00782000,2026-07-14,call,782.0,0.0,0.0,0.02,3.0,0.0,0.062509375
SPY260714C00784000,2026-07-14,call,784.0,0.0,0.0,0.01,1.0,0.0,0.062509375
SPY260714C00785000,2026-07-14,call,785.0,0.0,0.0,0.01,2.0,0.0,0.062509375
SPY260714C00786000,2026-07-14,call,786.0,0.0,0.0,0.02,,0.0,0.062509375
SPY260714C00788000,2026-07-14,call,788.0,0.0,0.0,0.01,96.0,0.0,0.12500875
SPY260714C00789000,2026-07-14,call,789.0,0.0,0.0,0.01,2.0,0.0,0.12500875
SPY260714C00790000,2026-07-14,call,790.0,0.0,0.0,0.01,10.0,0.0,0.12500875
SPY260714C00791000,2026-07-14,call,791.0,0.0,0.0,0.02,63.0,0.0,0.12500875
SPY260714C00792000,2026-07-14,call,792.0,0.0,0.0,0.02,1295.0,0.0,0.12500875
SPY260714C00793000,2026-07-14,call,793.0,0.0,0.0,0.01,4.0,0.0,0.12500875
SPY260714C00794000,2026-07-14,call,794.0,0.0,0.0,0.01,292.0,0.0,0.12500875
SPY260714C00795000,2026-07-14,call,795.0,0.0,0.0,0.01,116.0,0.0,0.12500875
SPY260714C00800000,2026-07-14,call,800.0,0.0,0.0,0.01,8.0,0.0,0.12500875
SPY260714C00805000,2026-07-14,call,805.0,0.0,0.0,0.02,,0.0,0.12500875
SPY260714C00810000,2026-07-14,call,810.0,0.0,0.0,0.01,30.0,0.0,0.12500875
SPY260714C00830000,2026-07-14,call,830.0,0.0,0.0,0.01,1.0,0.0,0.12500875
SPY260714C00835000,2026-07-14,call,835.0,0.0,0.0,0.01,474.0,0.0,0.12500875
